,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,renovated_less_10yrs,has_basement,District,Distance_to_School_ft,mean_price
10454,1133000036,4/21/2015,410000,3,1,1330,5000,1,0,0,3,7,1120,210,1957,0,98125,47.7211,-122.308,1920,7790,0,1,SEATTLE,1111.78019,504976.9292
10455,5416510710,5/5/2014,309950,4,2.75,2310,5000,2,0,0,3,7,2310,0,2006,0,98038,47.3614,-122.035,1980,5000,0,0,TAHOMA,2042.742029,504976.9292
10456,1796380060,12/1/2014,253000,3,2,1290,7372,1,0,0,5,7,1290,0,1990,0,98042,47.3658,-122.085,1290,7366,0,0,KENT,413.332128,504976.9292
10457,1223089050,5/6/2014,280000,3,1.75,1630,11800,1,0,0,4,7,1630,0,1971,0,98045,47.4863,-121.73,2090,57428,0,0,SNOQUALMIE VALLEY,5953.47419,504976.9292
10458,7436900060,4/24/2015,440000,3,1,1410,8925,1,0,0,3,7,1410,0,1958,0,98052,47.6782,-122.162,1330,8925,0,0,LAKE WASHINGTON,1492.842542,504976.9292
10459,2202500135,11/18/2014,333000,5,1.75,1240,8936,1,0,0,3,7,1240,0,1954,0,98006,47.5738,-122.136,1600,9341,0,0,BELLEVUE,1400.359699,504976.9292
10460,224069195,6/16/2014,759950,3,2.5,3100,23790,2,0,0,3,9,3100,0,2002,0,98075,47.5882,-122.011,2250,40854,0,0,ISSAQUAH,3290.64289,504976.9292
10461,9407101180,12/24/2014,345000,3,2.25,2020,9000,2,0,0,3,7,2020,0,1979,0,98045,47.4487,-121.775,1460,9680,0,0,SNOQUALMIE VALLEY,11640.09972,504976.9292
10462,6699950310,9/26/2014,350000,4,2.5,2500,5831,2,0,0,3,8,2500,0,2007,0,98038,47.3454,-122.039,2500,5188,0,0,TAHOMA,4015.964304,504976.9292
10463,5379800810,8/7/2014,198000,2,1,790,14200,1,0,0,3,7,790,0,1951,0,98188,47.459,-122.285,1430,10000,0,0,HIGHLINE,2079.280685,504976.9292
10464,711000070,7/25/2014,730000,3,1.75,2040,11294,1,0,0,4,7,1340,700,1952,0,98004,47.5923,-122.197,2120,9587,0,1,BELLEVUE,1065.365611,504976.9292
10465,5127001170,5/28/2014,266200,3,1.5,1430,9600,1,0,0,4,7,1430,0,1966,0,98059,47.4737,-122.15,1590,10240,0,0,RENTON,3248.876506,504976.9292
10466,191100140,3/16/2015,1060000,4,2.5,2250,10160,2,0,0,5,8,2250,0,1967,0,98040,47.5645,-122.219,2660,10125,0,0,MERCER ISLAND,1816.379875,504976.9292
10467,6198400218,9/19/2014,95000,2,1,1070,20450,1,0,0,2,6,1070,0,1948,0,98058,47.4338,-122.183,1360,15581,0,0,RENTON,1119.092568,504976.9292
10468,3578400270,6/23/2014,430000,3,1.75,1300,12731,1,0,0,3,8,1300,0,1981,0,98074,47.6236,-122.04,1700,13556,0,0,LAKE WASHINGTON,3286.855018,504976.9292
10469,9573120260,6/10/2014,650000,4,2.25,2560,9731,2,0,0,4,7,2560,0,1973,0,98034,47.7261,-122.246,1860,9731,0,0,LAKE WASHINGTON,1990.297426,504976.9292
10470,2310110070,3/17/2015,379900,3,2.5,2190,5071,2,0,0,3,8,2190,0,2004,0,98038,47.3506,-122.04,2300,5654,0,0,TAHOMA,3585.700642,504976.9292
10471,6413600192,4/27/2015,325000,2,1.5,940,1222,2,0,0,3,7,860,80,2004,0,98125,47.7178,-122.318,1302,1840,0,1,SEATTLE,1758.438528,504976.9292
10472,4037500335,6/6/2014,455000,4,2.25,1740,8449,1,0,0,4,7,1170,570,1958,0,98008,47.6079,-122.123,1980,11175,0,1,BELLEVUE,2199.34308,504976.9292
10473,5141000510,9/15/2014,392000,4,3.75,2220,3797,1.5,0,0,4,6,1330,890,1917,0,98108,47.5574,-122.315,1490,4340,0,1,SEATTLE,656.4908064,504976.9292
10474,3876311180,9/4/2014,373000,3,1.75,1310,7811,1,0,0,3,7,1310,0,1976,0,98034,47.7319,-122.167,1530,7800,0,0,LAKE WASHINGTON,1747.785442,504976.9292
10475,5036300575,10/16/2014,951250,5,3,2710,8227,1,0,2,3,8,1910,800,1953,0,98199,47.6505,-122.39,2060,5400,0,1,SEATTLE,2217.356909,504976.9292
10476,384000135,6/24/2014,502000,3,2,1300,14350,1,0,0,3,7,1300,0,1955,0,98006,47.5736,-122.152,1520,10670,0,0,BELLEVUE,1560.403786,504976.9292
10477,322059326,4/27/2015,362500,3,2,1940,40588,1,0,0,3,7,1940,0,2000,0,98058,47.4252,-122.159,1860,9657,0,0,KENT,1688.022547,504976.9292
10478,9530101670,6/23/2014,525000,2,1,1080,3500,1,0,3,3,7,1080,0,1924,0,98103,47.6667,-122.356,1790,4000,0,0,SEATTLE,901.6446384,504976.9292
10479,5490220030,2/25/2015,580000,4,2.5,2110,11680,1,0,0,4,7,1420,690,1977,0,98052,47.6964,-122.118,1890,9600,0,1,LAKE WASHINGTON,1766.082542,504976.9292
10480,2459500070,12/22/2014,278000,3,2.25,1590,9425,1,0,0,3,7,1170,420,1985,0,98058,47.4291,-122.16,1590,9394,0,1,KENT,2278.235942,504976.9292
10481,7312400075,12/16/2014,422500,2,1,910,4800,1,0,0,4,7,910,0,1923,0,98126,47.5536,-122.377,1450,5000,0,0,SEATTLE,870.1687104,504976.9292
10482,7011200830,9/9/2014,783200,4,2,1590,5400,1,0,2,3,7,990,600,1900,0,98119,47.637,-122.367,2190,4800,0,1,SEATTLE,1325.316643,504976.9292
10483,8691390860,6/20/2014,715000,4,2.5,3290,6628,2,0,0,3,9,3290,0,2003,0,98075,47.5994,-121.975,3240,5831,0,0,ISSAQUAH,3011.337754,504976.9292
10484,8929000350,8/4/2014,472217,3,2.5,2010,2212,2,0,0,3,8,1390,0,2014,0,98029,47.5523,-121.998,1690,1619,0,0,ISSAQUAH,2600.911421,504976.9292
10485,1322049335,5/28/2014,244615,3,2.5,2060,4030,2,0,0,3,7,2060,0,1999,0,98032,47.3909,-122.238,2060,4029,0,0,KENT,2437.009766,504976.9292
10486,7715600070,12/12/2014,385000,3,1.75,1560,14288,1,0,0,3,6,780,780,1944,0,98125,47.7183,-122.306,1320,8928,0,1,SEATTLE,2105.376082,504976.9292
10487,2985800070,7/25/2014,549995,3,1,1120,6600,1,0,0,3,7,1120,0,1943,0,98105,47.6712,-122.267,1300,6600,0,0,SEATTLE,1340.086018,504976.9292
10488,98000560,8/16/2014,959900,4,3.75,3550,15151,2,0,0,3,11,3550,0,2004,0,98075,47.5888,-121.971,4340,15151,0,0,ISSAQUAH,1029.605069,504976.9292
10489,125059179,7/23/2014,510000,6,4.5,3300,7200,2,0,0,3,8,3300,0,1980,0,98052,47.6798,-122.104,2470,7561,0,0,LAKE WASHINGTON,3455.404075,504976.9292
10490,7558800570,8/13/2014,367000,3,1.75,2000,12669,1,0,3,4,7,1200,800,1965,0,98070,47.3579,-122.446,1580,12055,0,1,FEDERAL WAY,20904.74855,504976.9292
10491,9378700200,10/8/2014,375000,5,3,2680,8410,2,0,0,3,8,1810,870,1990,0,98058,47.4401,-122.126,1860,8410,0,1,KENT,949.7056272,504976.9292
10492,2767603612,5/12/2014,500000,2,2.25,1290,1334,3,0,0,3,8,1290,0,2007,0,98107,47.6719,-122.382,1350,1334,0,0,SEATTLE,1579.381742,504976.9292
10493,2767603612,5/12/2014,500000,2,2.25,1290,1334,3,0,0,3,8,1290,0,2007,0,98107,47.6719,-122.382,1350,1334,0,0,SEATTLE,1579.381742,504976.9292
10494,2767603612,1/13/2015,489000,2,2.25,1290,1334,3,0,0,3,8,1290,0,2007,0,98107,47.6719,-122.382,1350,1334,0,0,SEATTLE,1579.381742,504976.9292
10495,2767603612,1/13/2015,489000,2,2.25,1290,1334,3,0,0,3,8,1290,0,2007,0,98107,47.6719,-122.382,1350,1334,0,0,SEATTLE,1579.381742,504976.9292
10496,3259400024,4/27/2015,340000,3,2,1150,700,2,0,0,3,7,800,350,2000,0,98136,47.5552,-122.381,1060,1910,0,1,SEATTLE,976.6835232,504976.9292
10497,7954000125,5/1/2015,562000,3,1.75,1880,5978,1,0,0,5,7,940,940,1957,0,98144,47.5793,-122.294,1930,4770,0,1,SEATTLE,1244.371973,504976.9292
10498,5535600640,9/12/2014,489950,3,2.5,2400,7478,2,0,0,3,9,2400,0,2002,0,98019,47.7362,-121.974,2980,8182,0,0,RIVERVIEW,4471.46135,504976.9292
10499,1313000710,10/3/2014,652000,3,2.25,1920,9600,1,0,0,4,8,1560,360,1968,0,98052,47.6341,-122.103,2040,9600,0,1,LAKE WASHINGTON,1238.502355,504976.9292
10500,1786700240,10/24/2014,472000,4,3.25,4350,7090,2,0,0,3,8,2870,1480,1999,0,98042,47.3747,-122.156,2490,7266,0,1,KENT,1043.760432,504976.9292
10501,2739200160,6/12/2014,333000,4,2.5,1910,9244,1,0,0,4,6,1910,0,1963,0,98059,47.4918,-122.141,2590,9286,0,0,ISSAQUAH,2086.532078,504976.9292
10502,2874600335,5/30/2014,560000,3,1.5,2000,7350,1,0,0,3,8,2000,0,1953,0,98177,47.7061,-122.368,1890,6960,0,0,SEATTLE,1689.066562,504976.9292
10503,3222049159,12/1/2014,799000,4,3.5,3290,20107,2,0,4,3,10,2220,1070,1990,0,98198,47.355,-122.319,2990,16988,0,1,FEDERAL WAY,3428.218622,504976.9292
10504,7856550240,7/10/2014,860000,5,2.25,3480,9200,2,0,0,3,8,3480,0,1979,0,98006,47.5585,-122.153,3130,9200,0,0,BELLEVUE,610.2544272,504976.9292
10505,2817910030,4/30/2015,449500,4,2.5,2410,55931,2,0,0,3,9,2410,0,1989,0,98092,47.3109,-122.097,2780,55931,0,0,AUBURN,6588.800434,504976.9292
10506,8649900160,12/5/2014,692500,4,3,2820,11500,2,0,0,3,10,2820,0,1991,0,98075,47.5826,-122.028,2770,9694,0,0,ISSAQUAH,846.8832768,504976.9292
10507,3705000070,10/21/2014,267500,3,2.25,2080,2856,1.5,0,0,3,7,1550,530,2003,0,98042,47.4198,-122.158,2080,2275,0,1,KENT,2593.118194,504976.9292
10508,2619950400,7/14/2014,396800,4,2.5,2200,6018,2,0,0,3,8,2200,0,2010,0,98019,47.7338,-121.966,2480,5899,0,0,RIVERVIEW,3386.211523,504976.9292
10509,7749500160,4/9/2015,220000,4,1.5,1180,8058,1,0,0,5,7,1180,0,1969,0,98092,47.2966,-122.19,1800,9348,0,0,AUBURN,3368.742643,504976.9292
10510,3585300445,8/22/2014,892500,3,1.75,2120,56192,1,0,1,3,9,1720,400,1959,0,98177,47.7665,-122.372,2240,20500,0,1,SHORELINE,1939.49316,504976.9292
10511,2909700070,5/27/2014,455500,3,2,1460,10311,1,0,0,4,7,1460,0,1975,0,98052,47.6771,-122.156,1690,9679,0,0,LAKE WASHINGTON,2780.596104,504976.9292
10512,2581900036,6/12/2014,743000,3,1.75,2110,11250,1,0,0,4,8,2110,0,1961,0,98040,47.5402,-122.216,2560,10992,0,0,MERCER ISLAND,3172.578605,504976.9292
10513,5589900400,12/5/2014,338000,4,1.5,1790,17925,1,0,0,4,6,1790,0,1951,0,98155,47.7501,-122.302,1660,15165,0,0,SHORELINE,1612.802136,504976.9292
10514,323089159,10/3/2014,332000,3,1.75,1340,13115,1,0,0,3,7,1340,0,1978,0,98045,47.5021,-121.77,1370,10800,0,0,SNOQUALMIE VALLEY,3681.924259,504976.9292
10515,5015000700,1/23/2015,563225,3,1,2460,4000,1.5,0,0,4,7,1370,1090,1918,0,98112,47.6268,-122.297,1680,4000,0,1,SEATTLE,1799.398075,504976.9292
10516,624110860,4/27/2015,1150000,4,3.5,3760,20609,2,0,0,3,11,3760,0,1990,0,98077,47.7255,-122.059,3360,15761,0,0,LAKE WASHINGTON,4755.901234,504976.9292
10517,9521100465,10/13/2014,645000,2,1,1240,5000,1,0,0,3,7,1000,240,1920,0,98103,47.6634,-122.351,1480,3500,0,1,SEATTLE,825.5301648,504976.9292
10518,1313300400,7/1/2014,435000,3,2.5,2530,13446,2,0,0,3,9,2530,0,1993,0,98019,47.7345,-121.961,2450,13446,0,0,RIVERVIEW,2132.36401,504976.9292
10519,2540850070,3/20/2015,520000,4,2.75,2020,7357,1,0,0,3,7,1350,670,1986,0,98034,47.7145,-122.225,1690,7804,0,1,LAKE WASHINGTON,1434.377894,504976.9292
10520,1921069068,4/29/2015,400000,4,2.5,3030,180263,2,0,0,3,7,2030,1000,1987,0,98092,47.2953,-122.097,2600,182509,0,1,AUBURN,9956.85541,504976.9292
10521,3574800860,10/7/2014,440000,3,1.75,2350,7641,1,0,0,3,7,1510,840,1978,0,98034,47.7307,-122.219,2190,7500,0,1,LAKE WASHINGTON,3648.624883,504976.9292
10522,5652600069,9/17/2014,440000,3,1.5,1690,6010,1,0,0,3,7,1230,460,1946,0,98115,47.6955,-122.291,1690,5418,0,1,SEATTLE,811.0999248,504976.9292
10523,4083302625,3/24/2015,738000,3,1,1280,3900,1,0,0,4,7,1280,0,1921,0,98103,47.6545,-122.336,2020,4560,0,0,SEATTLE,1185.701986,504976.9292
10524,114100791,4/3/2015,250000,3,1.5,1170,9848,1,0,0,3,7,1170,0,1963,0,98028,47.7612,-122.234,2220,5542,0,0,NORTHSHORE,3750.779472,504976.9292
10525,9432900070,9/2/2014,338150,4,2.25,2700,8580,2,0,0,3,8,2700,0,1992,0,98022,47.2087,-122.009,2420,8580,0,0,ENUMCLAW,3155.187605,504976.9292
10526,7214820400,9/2/2014,425000,3,2.25,1800,7371,1,0,0,3,7,1280,520,1979,0,98072,47.7584,-122.145,1960,7675,0,1,NORTHSHORE,1559.092814,504976.9292
10527,2725069157,6/13/2014,883000,4,2.5,3670,54450,2,0,0,3,10,3670,0,1999,0,98074,47.6211,-122.016,2900,49658,0,0,LAKE WASHINGTON,576.382752,504976.9292
10528,1025079074,12/2/2014,510000,3,2,2350,266151,1.5,0,0,3,7,2350,0,1983,0,98014,47.6609,-121.892,2270,222156,0,0,RIVERVIEW,5013.166435,504976.9292
10529,724069070,9/13/2014,950000,4,1.75,3100,21303,1,0,1,4,9,3100,0,1962,0,98075,47.5847,-122.081,3480,9697,0,0,ISSAQUAH,5591.871278,504976.9292
10530,2206700070,10/13/2014,435000,3,1,1120,9656,1,0,0,5,7,1120,0,1955,0,98006,47.567,-122.139,1720,9908,0,0,BELLEVUE,1185.648816,504976.9292
10531,8564500240,5/27/2014,415000,5,1.5,1900,10226,1,0,0,3,7,1130,770,1961,0,98034,47.7226,-122.227,1690,10227,0,1,LAKE WASHINGTON,1234.880328,504976.9292
10532,7579200765,10/6/2014,439000,2,2.5,1350,944,2,0,0,3,9,870,480,2004,0,98116,47.5591,-122.385,1440,1350,0,1,SEATTLE,1572.451531,504976.9292
10533,7893205525,5/27/2014,295832,5,1,1410,6400,1,0,0,5,7,960,450,1955,0,98198,47.4207,-122.334,1400,6500,0,1,HIGHLINE,2268.28763,504976.9292
10534,9320700400,10/31/2014,285000,3,1.75,1560,9514,1,0,0,4,7,1560,0,1967,0,98031,47.4088,-122.21,1550,9600,0,0,KENT,1358.976274,504976.9292
10535,3226049045,4/30/2015,350000,3,1.5,1090,5003,1,0,0,3,7,1090,0,1962,0,98125,47.703,-122.321,1540,5279,0,0,SEATTLE,1745.038152,504976.9292
10536,9828701741,10/21/2014,489000,2,2.75,1465,972,2,0,0,3,7,1050,415,2006,0,98112,47.621,-122.298,1480,1430,0,1,SEATTLE,1284.578962,504976.9292
10537,7205510370,11/24/2014,304500,3,2.25,1790,6930,1,0,0,3,7,1390,400,1974,0,98003,47.3536,-122.317,1810,7420,0,1,FEDERAL WAY,3695.87724,504976.9292
10538,8899000310,3/17/2015,288000,3,1.5,1300,7313,1,0,0,4,7,1300,0,1968,0,98055,47.4568,-122.21,1770,8075,0,0,RENTON,656.953968,504976.9292
10539,6804600240,2/11/2015,417000,3,1.75,1920,9512,1,0,0,3,8,1440,480,1980,0,98011,47.7606,-122.167,1820,9512,0,1,NORTHSHORE,2711.76539,504976.9292
10540,2902201126,4/1/2015,615000,3,3,1420,991,2,0,0,3,8,1040,380,2005,0,98102,47.6408,-122.327,1500,1301,0,1,SEATTLE,880.2613248,504976.9292
10541,5536500200,9/18/2014,730000,5,3.5,3760,4857,2,0,3,3,9,2820,940,2004,0,98072,47.7398,-122.167,3000,5693,0,1,NORTHSHORE,2351.775254,504976.9292
10542,3530490160,8/21/2014,178500,2,1,930,3447,1,0,0,4,8,930,0,1978,0,98198,47.3822,-122.318,1160,3447,0,0,HIGHLINE,3049.690829,504976.9292
10543,2008000550,8/15/2014,300000,4,2,1580,9600,1,0,0,5,7,1050,530,1965,0,98198,47.4091,-122.313,1710,9600,0,1,HIGHLINE,1784.34395,504976.9292
10544,2045400075,6/23/2014,415000,4,2.5,2170,8518,1,0,3,3,7,1350,820,1955,0,98178,47.5073,-122.234,1880,7680,0,1,RENTON,3095.948275,504976.9292
10545,616000200,8/22/2014,452500,3,1.75,2040,15695,1,0,0,4,8,2040,0,1959,0,98166,47.4155,-122.339,2280,14400,0,0,HIGHLINE,3549.532378,504976.9292
10546,7852160310,8/14/2014,1010000,4,2.75,3430,15877,1,0,4,3,11,3430,0,2005,0,98065,47.5364,-121.856,4080,14577,0,0,SNOQUALMIE VALLEY,5087.198477,504976.9292
10547,8079100640,12/1/2014,653000,4,2.5,2160,7000,2,0,0,4,9,2160,0,1989,0,98029,47.5659,-122.013,2300,7440,0,0,ISSAQUAH,2403.550882,504976.9292
10548,6662000070,5/14/2014,715000,4,2.25,2060,5649,1,0,0,5,8,1360,700,1941,0,98199,47.6496,-122.407,2060,5626,0,1,SEATTLE,1996.77419,504976.9292
10549,1928300640,8/28/2014,541000,3,1.75,1410,4080,1.5,0,0,4,7,1410,0,1927,0,98105,47.6695,-122.32,1820,4080,0,0,SEATTLE,1139.369035,504976.9292
10550,7888100240,12/9/2014,245000,4,1.5,1850,7547,1.5,0,0,4,7,1850,0,1960,0,98198,47.3714,-122.309,1730,7577,0,0,FEDERAL WAY,3080.684587,504976.9292
10551,3034200516,2/17/2015,547000,2,1,1370,10038,1.5,0,0,4,7,1370,0,1922,0,98133,47.719,-122.339,1610,8822,0,0,SEATTLE,2646.331618,504976.9292
10552,7504000510,4/2/2015,750000,5,2.75,3330,12408,1,0,0,3,10,1740,1590,1976,0,98074,47.6318,-122.058,2780,12000,0,1,LAKE WASHINGTON,2563.111267,504976.9292
10553,9141100070,1/26/2015,575000,5,2.5,1970,12375,1,0,0,3,8,1570,400,1959,0,98133,47.7412,-122.354,1970,8941,0,1,SHORELINE,920.2148736,504976.9292
10554,921059200,8/13/2014,216000,3,1.75,1310,8670,1,0,0,4,6,1310,0,1984,0,98092,47.3156,-122.186,2622,7191,0,0,AUBURN,2648.825414,504976.9292
10555,3645100240,9/22/2014,443000,3,1.75,1640,4579,1,0,0,4,6,1640,0,1916,0,98133,47.7061,-122.352,1580,5040,0,0,SEATTLE,2242.887715,504976.9292
10556,4123800260,11/3/2014,257700,4,2.25,1600,6202,2,0,0,4,7,1600,0,1986,0,98038,47.3784,-122.046,1530,6298,0,0,TAHOMA,2007.388627,504976.9292
10557,7334401000,4/14/2015,278000,3,1,1230,9440,1,0,0,3,7,1230,0,1978,0,98045,47.4657,-121.747,1230,10296,0,0,SNOQUALMIE VALLEY,7220.832643,504976.9292
10558,2111010890,11/5/2014,300000,3,2.5,2240,3691,2,0,0,3,7,2240,0,2003,0,98092,47.3364,-122.169,2619,3691,0,0,AUBURN,1362.519629,504976.9292
10559,4137070830,2/13/2015,269100,3,2.5,2190,7904,2,0,0,3,8,2190,0,1995,0,98092,47.2617,-122.21,2190,7669,0,0,AUBURN,3737.709466,504976.9292
10560,7283900036,8/18/2014,402500,3,1,990,10752,1.5,0,0,4,7,990,0,1929,0,98133,47.7648,-122.35,1820,7600,0,0,SHORELINE,1971.70248,504976.9292
10561,345700340,6/10/2014,306888,2,1.5,1010,7719,2,0,0,3,7,1010,0,1981,0,98056,47.5128,-122.189,1210,7719,0,0,RENTON,2687.986594,504976.9292
10562,4178300070,12/26/2014,795000,4,2.5,2920,14210,2,0,0,4,10,2920,0,1978,0,98007,47.6196,-122.15,2840,13702,0,0,BELLEVUE,592.1324112,504976.9292
10563,3342103228,8/4/2014,525000,4,2.5,2310,5573,2,0,0,4,9,2310,0,2003,0,98056,47.5197,-122.2,2310,6189,0,0,RENTON,1031.7384,504976.9292
10564,5451300105,7/20/2014,1050000,3,2.5,3470,12076,2,0,3,3,10,2560,910,1988,0,98040,47.5319,-122.238,3590,17677,0,1,MERCER ISLAND,2316.399043,504976.9292
10565,5249803645,8/29/2014,452000,2,1,1220,6000,1,0,0,3,6,880,340,1938,0,98118,47.5647,-122.27,1220,6840,0,1,SEATTLE,3326.325182,504976.9292
10566,7326200030,4/13/2015,350000,3,2.25,1550,5401,2,0,0,3,7,1550,0,2000,0,98019,47.737,-121.967,1740,4485,0,0,RIVERVIEW,3599.982883,504976.9292
10567,7227502075,4/9/2015,410000,4,2.5,2070,6180,2,0,0,3,8,2070,0,2007,0,98056,47.4915,-122.183,1250,6018,0,0,RENTON,1464.299074,504976.9292
10568,7011200160,11/13/2014,595000,3,1.75,2060,3600,1.5,0,0,3,7,1180,880,1905,1985,98119,47.6389,-122.371,1730,2475,0,1,SEATTLE,1453.056422,504976.9292
10569,7202340390,4/7/2015,499000,3,2.5,1690,4851,2,0,0,3,7,1690,0,2004,0,98053,47.6795,-122.034,2330,4851,0,0,LAKE WASHINGTON,2002.7832,504976.9292
10570,5412100240,10/22/2014,340000,4,2.5,2550,7555,2,0,0,3,8,2550,0,2001,0,98001,47.2614,-122.29,2550,6800,0,0,FEDERAL WAY,3696.42145,504976.9292
10571,1245000685,6/25/2014,1070000,5,3.25,3370,7947,2,0,0,3,10,3370,0,2001,0,98033,47.6906,-122.202,2040,7900,0,0,LAKE WASHINGTON,310.1299872,504976.9292
10572,3222059187,5/28/2014,460000,4,3,2230,52983,2,0,0,3,8,2230,0,1991,0,98030,47.3577,-122.195,2060,8755,0,0,KENT,1593.075106,504976.9292
10573,1822500270,8/19/2014,345000,4,2.5,2382,5899,2,0,0,3,8,2382,0,2011,0,98003,47.2793,-122.295,2382,5897,0,0,FEDERAL WAY,573.2265264,504976.9292
10574,2310010270,2/18/2015,280500,3,2.25,1620,7566,2,0,0,3,7,1620,0,1990,0,98038,47.3566,-122.039,1470,7566,0,0,TAHOMA,2545.043688,504976.9292
10575,9547204930,2/25/2015,704000,3,1,1140,6120,1.5,0,0,3,7,1140,0,1926,0,98115,47.6822,-122.309,1800,4080,0,0,SEATTLE,2098.559232,504976.9292
10576,8137500400,10/7/2014,545000,3,2.5,2140,40173,2,0,0,4,8,2140,0,1990,0,98027,47.4786,-122.066,2380,43016,0,0,ISSAQUAH,5971.843627,504976.9292
10577,3343901242,8/7/2014,335000,3,1.5,1900,7584,1,0,0,5,7,1900,0,1962,0,98056,47.5091,-122.19,1410,7584,0,0,RENTON,1975.884874,504976.9292
10578,486000510,5/23/2014,1330000,4,3,3370,7920,1,0,3,3,10,1860,0,1988,0,98117,47.6773,-122.403,2730,7380,0,0,SEATTLE,3011.281205,504976.9292
10579,537000075,8/11/2014,420000,3,2.75,2300,8000,1,0,0,3,7,1430,870,1965,0,98003,47.3293,-122.306,2070,10200,0,1,FEDERAL WAY,1631.639962,504976.9292
10580,3544400045,2/20/2015,705000,4,2,2040,5050,1,0,0,5,7,1160,880,1937,0,98115,47.6885,-122.324,2040,5050,0,1,SEATTLE,1265.679835,504976.9292
10581,9211520400,11/4/2014,274900,4,1.75,1840,10528,1,0,0,3,7,1210,630,1990,0,98023,47.2987,-122.385,1620,9331,0,1,FEDERAL WAY,1743.48636,504976.9292
10582,2738600140,5/2/2014,499950,4,2.5,2860,3345,2,0,0,3,8,2190,670,2004,0,98072,47.7735,-122.158,2860,3596,0,1,NORTHSHORE,1349.613197,504976.9292
10583,3073500111,3/18/2015,415250,3,1.5,1400,7550,1,0,0,4,7,1400,0,1953,0,98133,47.7566,-122.337,1730,7562,0,0,SHORELINE,620.9526048,504976.9292
10584,7889000160,3/17/2015,222000,3,1,990,7520,1,0,0,4,7,990,0,1958,0,98002,47.285,-122.207,990,7440,0,0,AUBURN,2175.286872,504976.9292
10585,1422059129,8/14/2014,375000,3,2,3120,42247,1,0,0,4,7,2150,970,1980,0,98042,47.3925,-122.137,2100,43416,0,1,KENT,6629.256216,504976.9292
10586,9430000070,4/30/2015,300000,3,2.5,1640,5707,2,0,0,3,7,1640,0,1995,0,98031,47.4016,-122.209,1850,5827,0,0,KENT,3115.280256,504976.9292
10587,2518400046,11/18/2014,456700,3,1.75,2820,8879,1,0,0,5,7,1540,1280,1920,1957,98146,47.5094,-122.376,1640,7850,0,1,SEATTLE,406.1365968,504976.9292
10588,1315300070,3/19/2015,925500,3,2.75,1970,5200,1.5,0,3,3,8,1970,0,1915,2002,98136,47.5374,-122.388,2140,5200,0,0,SEATTLE,1045.315656,504976.9292
10589,1081330030,7/23/2014,375000,5,2.5,2840,15598,1,0,0,4,8,1470,1370,1975,0,98059,47.4693,-122.117,2570,14930,0,1,ISSAQUAH,931.403352,504976.9292
10590,4397010140,10/14/2014,420000,3,2.5,2370,15375,2,0,2,3,9,2370,0,1993,0,98042,47.3803,-122.147,2450,9800,0,0,KENT,3769.193208,504976.9292
10591,8564700240,10/17/2014,575000,3,2.5,2610,7301,2,0,0,3,8,2610,0,2004,0,98072,47.7614,-122.139,2460,7181,0,0,NORTHSHORE,3360.743707,504976.9292
10592,597000566,4/28/2015,335000,3,2,1340,1951,1,0,0,3,6,670,670,1915,0,98144,47.5763,-122.309,1520,2248,0,1,SEATTLE,1687.321627,504976.9292
10593,9828202030,2/18/2015,428000,4,2,1300,7200,1,0,0,3,7,1300,0,1958,0,98122,47.6169,-122.294,1540,6600,0,0,SEATTLE,1830.38159,504976.9292
10594,7214711260,10/1/2014,655000,4,2.5,3340,34238,1,0,0,4,8,2060,1280,1977,0,98077,47.7654,-122.076,2400,36590,0,1,NORTHSHORE,2558.699669,504976.9292
10595,5569620550,6/27/2014,738000,3,3,2630,4896,2,0,0,3,9,2630,0,2006,0,98052,47.6932,-122.133,2880,4972,0,0,LAKE WASHINGTON,3036.849499,504976.9292
10596,6145601890,8/19/2014,415000,5,1.75,1960,3748,1,0,0,3,7,980,980,1965,0,98133,47.7027,-122.349,1410,3844,0,1,SEATTLE,3208.90944,504976.9292
10597,9269200831,8/25/2014,392000,3,1,1090,6125,1,0,0,4,6,790,300,1945,0,98126,47.5343,-122.37,1050,6125,0,1,SEATTLE,1448.33436,504976.9292
10598,646910560,3/6/2015,260000,3,2.5,1770,2677,2,0,0,3,7,1770,0,2005,0,98055,47.4339,-122.194,1550,1798,0,0,RENTON,1693.845331,504976.9292
10599,2475900565,3/9/2015,392500,3,1,1390,10500,1.5,0,0,3,6,1390,0,1940,0,98024,47.567,-121.893,1350,9800,0,0,SNOQUALMIE VALLEY,1204.611936,504976.9292
10600,4139430810,8/1/2014,912000,3,2.5,2979,17313,2,0,2,3,11,2979,0,1993,0,98006,47.5503,-122.118,3890,14797,0,0,ISSAQUAH,1498.099522,504976.9292
10601,2586800140,11/18/2014,135000,2,1,830,7609,1,0,0,3,6,830,0,1943,0,98146,47.5057,-122.348,1170,7609,0,0,HIGHLINE,679.99536,504976.9292
10602,226059121,8/13/2014,500000,3,2.75,1560,77536,1,0,0,3,7,1400,160,1978,0,98072,47.7695,-122.126,2210,41449,0,1,NORTHSHORE,1556.259989,504976.9292
10603,7696610270,12/29/2014,238000,3,1.5,1360,7488,1,0,0,4,7,1050,310,1975,0,98001,47.3314,-122.275,1580,7508,0,1,FEDERAL WAY,1839.509338,504976.9292
